FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,ODS_Provider,Location,No_5th_Grade,No_6th_Grade,Number_Attending,Days,Days+Nights,Cost_Per_Student,Total_Request,Fall_5th_Grade,Fall_6th_Grade,Percent_5th,Percent_6th
881,-123.31205,44.172381,Territorial Elementary School,Lane,Junction City SD 69,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,0,,,,,,,,,,,,,
882,-122.7900025,45.01294302,The Community Roots School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,8,15,23,4,4-3,266.84,6137.32,12,17,67,88
883,-122.671598,45.49312247,The Cottonwood School of Civics and Science,Oregon Department of Education,The Cottonwood School of Civics and Science SD,Multnomah,41018,State Senate District 18,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41036,State House District 36,1,Oregon Museum of Science and Industry (OMSI),Camp Hancock (Hancock Field Station),0,24,24,3,3-2,263.78,6330.72,12,13,0,185
884,-121.1768098,45.59302248,The Dalles Middle School,Columbia Gorge,North Wasco County SD 21,Wasco,41030,State Senate District 30,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41059,State House District 59,1,Camp Collins (YMCA),Camp Collins - YMCA,0,150,150,4,4-3,231.4,34710,-,188,,80
885,-122.619926,45.55553073,The Ivy School,Oregon Department of Education,The Ivy School SD,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41045,State House District 45,0,,,,,,,,,,,,,
886,-122.7892652,45.43069443,Thomas R Fowler Middle School,Northwest Regional,Tigard-Tualatin SD 23J,Washington,41018,State Senate District 18,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41035,State House District 35,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,"Cedar Ridge Retreat & Conference Center (Camp Cedar Ridge), Oregon 4-H Center - Camp Trickle Creek, Camp Magruder - United Methodist",0,253,253,3,3-2,198.34,50180.02,-,309,,82
887,-122.612077,45.36082255,Three Rivers Charter School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,1,Oregon Museum of Science and Industry (OMSI),Coastal Discovery Center at Camp Gray,0,22,22,5,5-4,614.12,13510.64,23,22,0,100
888,-121.434155,43.86711724,Three Rivers Elementary School,High Desert,Bend-LaPine Administrative SD 1,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Camp Tamarack,Camp Tamarack,39,0,39,3,3-2,195.3820513,7619.9,43,61,91,0
889,-122.895195,44.05193745,Thurston Elementary School,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,0,,,,,,,,,,,,,
890,-122.9163475,44.05302744,Thurston Middle School,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Grove Camp Outdoor School ,0,169,169,3,3-2,103.56,17501.64,77,-,0,
891,-123.0419613,44.64787007,Timber Ridge School,Linn Benton Lincoln,Greater Albany Public SD 8J,Linn,41008,State Senate District 8,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41015,State House District 15,1,Calapooia Watershed Council,Camp Harlow,0,121,121,3,3-2,302.33,36581.93,125,126,0,96
892,-122.890296,45.51200799,L C Tobias Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Magruder - United Methodist,0,52,52,3,3-2,180.7225,9397.57,71,57,0,91
893,-123.9225655,44.61682237,Toledo Elementary School,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Drift Creek Camp,0,59,59,3,3-2,193.5837,11421.4383,64,73,0,81
894,-123.9225655,44.61682237,Toledo Jr. High,Linn Benton Lincoln,Lincoln County SD,Lincoln,41005,State Senate District 5,Charissa Jones,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/charissa-jones,41010,State House District 10,0,,,,,,,,,,,,,
895,-121.1809602,44.30535248,Tom McCall Elementary School,High Desert,Redmond SD 2J,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Camp Tamarack,Camp Tamarack,96,0,96,3,3-2,209.12,20075.52,100,-,96,
896,-123.1231053,45.52002616,Tom McCall Upper Elementary School,Northwest Regional,Forest Grove SD 15,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Oregon 4-H Center - Camp Trickle Creek,0,333,333,4,4-3,250.07,83273.31,409,371,0,90
897,-123.3286612,42.98559253,Tri City Elementary School,Douglas,South Umpqua SD 19,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,0,,,,,,,,,,,,,
898,-123.5457113,44.19589991,Triangle Lake Charter School,Lane,Blachly SD 90,Lane,41005,State Senate District 5,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41009,State House District 9,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Lane - Lane County Parks,20,0,20,6,6-5,694.34,13886.8,19,24,105,0
899,-122.6821048,45.5622039,Trillium Charter School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,13,13,4,4-3,434.29,5645.77,14,17,0,76
900,-122.651314,45.37467499,Trillium Creek Primary School,Clackamas,West Linn-Wilsonville SD 3J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,0,,,,,,,,,,,,,
902,-122.385779,45.53748499,Troutdale Elementary School,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,0,,,,,,,,,,,,,
903,-117.4499639,45.94476066,Troy Elementary School,Region 18,Troy SD 54,Wallowa,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,0,,,,,,,,,,,,,
904,-122.776362,45.37241502,Tualatin Elementary School,Northwest Regional,Tigard-Tualatin SD 23J,Washington,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41037,State House District 37,0,,,,,,,,,,,,,
905,-121.3327797,44.15167255,Tumalo Community School,High Desert,Redmond SD 2J,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Camp Tamarack,Camp Tamarack,40,0,40,3,3-2,197.45,7898,47,31,85,0
906,-122.9480618,44.84283938,Turner Elementary School,Willamette,Cascade SD 5,Marion,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41019,State House District 19,0,,,,,,,,,,,,,
907,-122.7761893,45.41403536,Twality Middle School,Northwest Regional,Tigard-Tualatin SD 23J,Washington,41018,State Senate District 18,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41035,State House District 35,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,"Cedar Ridge Retreat & Conference Center (Camp Cedar Ridge), Oregon 4-H Center - Camp Trickle Creek",0,317,317,3,3-2,193.99,61494.83,-,347,,91
908,-123.1745032,43.99328224,Twin Oaks Elementary School,Lane,Eugene SD 4J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,1,River House Outdoor Center - Eugene Recreation,Multiple Sites (school or district coordinated a multi-site outdoor school experience or the school or district split classes and sent them to different sites),47,0,47,3,3-0,221.27,10399.69,47,-,100,
909,-123.0108034,44.05234234,Two Rivers Dos Rios Elementary,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,0,,,,,,,,,,,,,
910,-118.9335396,45.13568281,Ukiah School,InterMountain,Ukiah SD 80R,Umatilla,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,None (school or applying district is provider or school or applying district coordinated multiple providers),US Forest Service Tupper Guard Camp,0,3,3,4,4-0,86.72,260.16,1,3,0,100
911,-120.4994843,42.1133128,Union Elementary School,Lake,Lake County SD 7,Lake,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,0,,,,,,,,,,,,,
913,-117.8663401,45.20706253,Union Elementary School,InterMountain,Union SD 5,Union,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,1,Buck Creek Cabin,Buck Creek Cabin,0,30,30,3,3-2,233,6990,22,29,0,103
914,-117.2423704,43.97895253,Vale Elementary School,Malheur,Vale SD 84,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
915,-117.2423704,43.97895253,Vale Middle School,Malheur,Vale SD 84,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,0,,,,,,,,,,,,,
916,-122.9425482,45.00727861,Valley Inquiry Charter School,Willamette,Salem-Keizer SD 24J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,0,,,,,,,,,,,,,
917,-122.8766164,42.33925132,The Valley School of Southern Oregon,Southern OR,Medford SD 549C,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41006,State House District 6,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Camp Esther Applegate,0,40,40,3,3-2,140.84,5633.6,-,42,,95
918,-122.87241,45.13592725,Valor Middle School,Willamette,Woodburn SD 103,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,0,,,,,,,,,,,,,
919,-123.3515225,44.049897,Veneta Elementary School,Lane,Fern Ridge SD 28J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Sky Camp at Fall Creek,61,0,61,4,4-3,181.6979464,11083.57473,76,-,80,
920,-122.543956,45.521207,Ventura Park Elementary School,Multnomah,David Douglas SD 40,Multnomah,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41047,State House District 47,0,,,,,,,,,,,,,
921,-121.2029797,44.26193749,Vern Patrick Elementary School,High Desert,Redmond SD 2J,Deschutes,41027,State Senate District 27,Kris Elliott,Central: Deschutes-Jefferson,https://extension.oregonstate.edu/people/kristopher-elliott,41053,State House District 53,1,Camp Tamarack,Camp Tamarack,70,0,70,3,3-2,214.78,15034.6,76,-,92,
922,-122.487464,45.41526201,Verne A Duncan Elementary School,Clackamas,North Clackamas SD 12,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,0,,,,,,,,,,,,,
923,-122.6438439,45.56266545,Vernon School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41043,State House District 43,1,Multnomah Education Service District (MESD),"Camp Angelos (Sandy River), Camp Arrah Wanna, Inc., Canby Grove Christian Center, Camp Howard, Camp Namanu, Camp Kuratli at Trestle Glen",0,57,57,6,6-5,556.28,31707.96,71,58,0,98
924,-123.1790519,45.85947414,Vernonia Elementary School,Northwest Regional,Vernonia SD 47J,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,0,,,,,,,,,,,,,
925,-123.1790519,45.85947414,Vernonia Middle School,Northwest Regional,Vernonia SD 47J,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,1,None (school or applying district is provider or school or applying district coordinated multiple providers),Cedar Ridge Retreat & Conference Center (Camp Cedar Ridge),0,50,50,5,5-4,223.66,11183,-,50,,100
926,-122.5790875,45.52459199,Vestal Elementary School,Multnomah,Portland SD 1J,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41046,State House District 46,0,,,,,,,,,,,,,
927,-122.7555586,44.91616674,Victor Point Elementary School,Willamette,Silver Falls SD 4J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41017,State House District 17,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Camp Westwind,0,25,25,4,4-3,300.93,7523.25,23,28,0,89
928,-122.613222,45.41740401,View Acres Elementary School,Clackamas,North Clackamas SD 12,Clackamas,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41041,State House District 41,0,,,,,,,,,,,,,
930,-123.0970024,44.02722798,The Village School,Lane,Eugene SD 4J,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41008,State House District 8,1,Whole Earth Nature School,Camp Lutherwood,26,0,26,3,3-2,156.73,4074.98,26,25,100,0
931,-122.793766,45.46929255,Vose Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,0,,,,,,,,,,,,,
932,-122.956389,45.51204298,W L Henry Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Cedar Ridge Retreat & Conference Center (Camp Cedar Ridge),0,46,46,3,3-2,178.0432609,8189.99,58,55,0,84
933,-122.9955804,45.52991752,W Verne McKinney Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41030,State House District 30,1,Northwest Regional Education Service District (NWRESD) - Northwest Outdoor Science School,Oregon 4-H Center - Camp Trickle Creek ,0,72,72,3,3-2,191.1916667,13765.8,60,75,0,96
